Name,Location,Unit,Search,Address,Postal Code,Latitude,Longitude,Link
KFC,JCube,#04,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",2 Jurong East Central 1 #04 Singapore 609731,609731,1.3333,103.7402,https://www.halaltag.com/place/5
KFC,JEM,#B1-04,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",50 Jurong Gateway Road #B1-04 Singapore 608549,608549,1.3328,103.7433,https://www.halaltag.com/place/5
KFC,Jewel Changi Airport,#B2-275/276/277,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",78 Airport Boulevard #B2-275/276/277 Singapore 819666,819666,1.3601,103.9895,https://www.halaltag.com/place/5
KFC,Junction 8 Shopping Centre,#01-21,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",9 Bishan Place #01-21  Singapore 579837,579837,1.3503,103.8486,https://www.halaltag.com/place/5
KFC,Jurong (Others),#01-257,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",501 Jurong West Street 51  #01-257  Singapore 640501,640501,1.3502,103.7191,https://www.halaltag.com/place/5
KFC,Jurong (Others),,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",18 Yung Ho Road   Singapore 618591,618591,1.3262,103.7238,https://www.halaltag.com/place/5
KFC,Jurong (Others),,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart","60 Jurong West Street 91 
Nanyang Community Club   Singapore 649040",649040,1.3424,103.6924,https://www.halaltag.com/place/5
KFC,Jurong Point Shopping Mall,#02,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",1 Jurong West Central 2 #02 Singapore 648886,648886,1.3396,103.7067,https://www.halaltag.com/place/5
KFC,Kallang Leisure Park,#03-04,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",5 Stadium Walk #03-04  Singapore 397693,397693,1.3022,103.8764,https://www.halaltag.com/place/5
KFC,KINEX (Formerly One KM),,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",11 Tanjong Katong Road 01-50/51 Singapore 437157,437157,1.3146,103.8947,https://www.halaltag.com/place/5
KFC,Lion City Hotel,,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",15 Tanjong Katong Road  Singapore 436950,436950,1.3145,103.895,https://www.halaltag.com/place/5
KFC,Lot One,#B1-28/29,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",21 Choa Chu Kang Avenue 4 #B1-28/29  Singapore 689812,689812,1.385,103.745,https://www.halaltag.com/place/5
KFC,NEX Mall,#B1-32/33,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",23 Serangoon Central #B1-32/33 Singapore 556083,556083,1.3507,103.8719,https://www.halaltag.com/place/5
KFC,Northpoint City,#01-173/174,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",930 Yishun Ave 2 #01-173/174 (South Wing) Singapore 769098,769098,1.4296,103.836,https://www.halaltag.com/place/5
KFC,Novena Square Shopping Mall,#01-17,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",238 Thomson Road #01-17  Singapore 307683,307683,1.3202,103.8438,https://www.halaltag.com/place/5
KFC,NTU North Spine,,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",76 Nanyang Drive   Singapore 637331,637331,1.3471,103.68,https://www.halaltag.com/place/5
KFC,Oasis Terraces,#01-13,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",Blk 681 Punggol Drive #01-13  Singapore 820681,820681,1.4028,103.9132,https://www.halaltag.com/place/5
KFC,Our Tampines Hub (OTH),#01-13,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",1 Tampines Walk #01-13 Singapore 528523,528523,1.3532,103.9403,https://www.halaltag.com/place/5
KFC,Parkway Parade,#01-11A,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",80 Marine Parade Road #01-11A  Singapore 449269,449269,1.3012,103.9052,https://www.halaltag.com/place/5
KFC,Paya Lebar Quarter Mall,#B1-14,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",10 Paya Lebar Road #B1-14 Singapore 409057,409057,1.3176,103.8928,https://www.halaltag.com/place/5
KFC,Plaza Singapura,#B1-21/22,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",68 Orchard Road #B1-21/22  Singapore 238839,238839,1.3008,103.8451,https://www.halaltag.com/place/5
KFC,Potong Pasir (Others),,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart","Potong Pasir Community Club , 6 Potong Pasir Avenue 2 

Singapore   Singapore 358361",358361,1.3326,103.8671,https://www.halaltag.com/place/5
KFC,Punggol Plaza,#B1-02/03,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",168 Punggol Field  #B1-02/03  Singapore 820169,820169,1.3937,103.9144,https://www.halaltag.com/place/5
KFC,Rivervale Mall,#01-36,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",11 Rivervale Crescent #01-36  Singapore 545082,545082,1.3923,103.9045,https://www.halaltag.com/place/5
KFC,Sengkang (Others),#01-31,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",Blk 118 Rivervale Drive  #01-31  Singapore 540118,540118,1.3854,103.9019,https://www.halaltag.com/place/5
KFC,Sentosa,#01-04,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart","3 Siloso Road, Merlion Plaza  #01-04 Singapore 098977",98977,1.2543,103.8192,https://www.halaltag.com/place/5
KFC,Serangoon (Others),#01-15,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",Blk 261 Serangoon Central Drive  #01-15  Singapore 550261,550261,1.354,103.8724,https://www.halaltag.com/place/5
KFC,Shaw Plaza - Twin Heights,#01-13,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",360 Balestier Road #01-13  Singapore 329783,329783,1.325,103.8512,https://www.halaltag.com/place/5
KFC,Siglap Shopping Centre,,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart","877 East Coast Road
  Singapore 459080",459080,0,0,https://www.halaltag.com/place/5
KFC,Singapore Polytechnic,,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",500 Dover Road Canteen 5 Singapore 139651,139651,1.3094,103.7787,https://www.halaltag.com/place/5
KFC,Singapore Zoo,,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",80 Mandai Lake Road  (Entrance) Singapore 729826,729826,1.404,103.7907,https://www.halaltag.com/place/5
KFC,Singapore Zoo,,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",80 Mandai Lake Road  (Rainforest Kidzworld) Singapore 729826,729826,1.404,103.7907,https://www.halaltag.com/place/5
KFC,Stadium Boulevard,,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",190 Stadium Boulevard   Singapore 397800,397800,1.3051,103.8814,https://www.halaltag.com/place/5
KFC,Sun Plaza,#01-25,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",30 Sembawang Drive #01-25  Singapore 757713,757713,1.4482,103.8195,https://www.halaltag.com/place/5
KFC,Tampines Changkat,#01-66,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",Blk 139 Tampines St 11  #01-66 Singapore 521139,521139,1.3461,103.9445,https://www.halaltag.com/place/5
KFC,Tampines Mall,#01-47,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",4 Tampines Central 5 #01-47 Singapore 529510,529510,1.3526,103.9445,https://www.halaltag.com/place/5
KFC,Tampines Mart,#01-07/16,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",5 Tampines Street 32 #01-07/16  Singapore 529284,529284,1.3544,103.96,https://www.halaltag.com/place/5
KFC,Tampines West,#01-02,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",Blk 823A Tampines St 81  #01-02  Singapore 521823,521823,1.3489,103.9335,https://www.halaltag.com/place/5
KFC,Thomson Plaza,#02-24/30/33/38,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",301 Upper Thomson Road #02-24/30/33/38  Singapore 574408,574408,1.3549,103.831,https://www.halaltag.com/place/5
KFC,Tiong Bahru Plaza,#01-13/14,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",300 Tiong Bahru Road #01-13/14 Singapore 168731,168731,1.2861,103.8273,https://www.halaltag.com/place/5
KFC,Toa Payoh (Others),#01-578,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart","Blk 190 Toa Payoh Lor 6 
 #01-578  Singapore 310190",310190,1.333,103.8486,https://www.halaltag.com/place/5
KFC,Toa Payoh (Others),#01-13,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart","Joint Social Service Centre , 381 Toa Payoh Lorong 1 

 #01-13  Singapore 319758",319758,1.3403,103.8451,https://www.halaltag.com/place/5
KFC,VivoCity,#B2,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",1 Harbourfront Walk #B2 Singapore 098585,98585,1.2642,103.8224,https://www.halaltag.com/place/5
KFC,Waterway Point,#B2-08,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",83 Punggol Central #B2-08 Singapore 828761,828761,1.4065,103.9021,https://www.halaltag.com/place/5
KFC,West Mall,#01-24/25/43,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",1 Bukit Batok Central Link #01-24/25/43  Singapore 658713,658713,1.3501,103.7492,https://www.halaltag.com/place/5
KFC,White Sands Shopping Centre,#01,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",1 Pasir Ris Central Street 3 #01 Singapore 518457,518457,1.3724,103.9498,https://www.halaltag.com/place/5
KFC,Wisteria Mall,#01-13/58,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",598 Yishun Ring Road #01-13/58 Singapore 768698,768698,1.418,103.8413,https://www.halaltag.com/place/5
KFC,Woodlands (Others),#01-01,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart","Fuchun Community Club,
1 Woodlands St 31 
 #01-01  Singapore 738581",738581,1.4295,103.7748,https://www.halaltag.com/place/5
KFC,Woodlands (Others),#01-729,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",Blk 888 Woodlands Drive 50  #01-729  Singapore 730888,730888,1.4374,103.7952,https://www.halaltag.com/place/5
KFC,Woodlands (Others),#02-184,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",Blk 5A Woodlands Central  #02-184  Singapore 731005,731005,0,0,https://www.halaltag.com/place/5
KFC,Woodlands (Others),#01-02/03/04,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart","Blk 678A Woodlands Ave 6 
 #01-02/03/04  Singapore 731678",731678,1.4404,103.8016,https://www.halaltag.com/place/5
KFC,Woodlands North Plaza,#01-472,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",883 Woodlands Street 82 #01-472 Singapore 730883,730883,1.4428,103.7908,https://www.halaltag.com/place/5
KFC,Yew Tee Point,#01-19/20,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",21 Choa Chu Kang North 6 #01-19/20  Singapore 689578,689578,1.3971,103.7466,https://www.halaltag.com/place/5
KFC,Yishun (Others),#01-271,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",Blk 292 Yishun St 22  #01-271  Singapore 760292,760292,1.4367,103.837,https://www.halaltag.com/place/5
KFC,Yishun (Others),#01-02,"KFC, Delivery, Fast Food, Cuisine, Western, Food, View Food, Recommend food, Curry Rice, Fried Chicken, Porridge, Grilled Chicken, Burger, Egg Tart",Blk 701A Yishun Ave 5  #01-02  Singapore 761701,761701,1.4299,103.8279,https://www.halaltag.com/place/5
Old Chang Kee,313@Somerset,#B3-24,"Old Chang Kee, Delivery, Stall, Cuisine, Food, View Food, Delivery, Recommend food, Epok-epok, Chicken Wings",313 Orchard Road #B3-24 Singapore 238895,238895,1.3011,103.8382,https://www.halaltag.com/place/6
Old Chang Kee,Alexandra Retail Centre (ARC),#02-36,"Old Chang Kee, Delivery, Stall, Cuisine, Food, View Food, Delivery, Recommend food, Epok-epok, Chicken Wings",460 Alexandra Road #02-36 Singapore 119963,119963,1.2737,103.8013,https://www.halaltag.com/place/6
Old Chang Kee,Aljunied MRT Station,#01-13,"Old Chang Kee, Delivery, Stall, Cuisine, Food, View Food, Delivery, Recommend food, Epok-epok, Chicken Wings","81 Lorong 25 Geylang, Aljunied MRT Station #01-13 Singapore 388310",388310,1.3164,103.883,https://www.halaltag.com/place/6
Old Chang Kee,AMK Hub,#01-38,"Old Chang Kee, Delivery, Stall, Cuisine, Food, View Food, Delivery, Recommend food, Epok-epok, Chicken Wings",53 Ang Mo Kio Avenue 3 #01-38 Singapore 569807,569807,1.369638889,103.8485,https://www.halaltag.com/place/6
Old Chang Kee,Ang Mo Kio (Others),,"Old Chang Kee, Delivery, Stall, Cuisine, Food, View Food, Delivery, Recommend food, Epok-epok, Chicken Wings",3551 Ang Mo Kio Avenue 3  Singapore 569927,569927,1.3708,103.8642,https://www.halaltag.com/place/6
Old Chang Kee,ARTRA,#01-10,"Old Chang Kee, Delivery, Stall, Cuisine, Food, View Food, Delivery, Recommend food, Epok-epok, Chicken Wings",12 Alexandra View #01-10 Singapore 158736,158736,1.2901,103.8166,https://www.halaltag.com/place/6
Old Chang Kee,Bedok Mall,#B2-K4,"Old Chang Kee, Delivery, Stall, Cuisine, Food, View Food, Delivery, Recommend food, Epok-epok, Chicken Wings",311 New Upper Changi Road #B2-K4 Singapore 467360,467360,1.3248,103.9293,https://www.halaltag.com/place/6
Old Chang Kee,Bugis Junction,#B1-13,"Old Chang Kee, Delivery, Stall, Cuisine, Food, View Food, Delivery, Recommend food, Epok-epok, Chicken Wings",200 Victoria Street #B1-13 Singapore 188021,188021,1.2991,103.8554,https://www.halaltag.com/place/6
Old Chang Kee,Bukit Batok (Others),,"Old Chang Kee, Delivery, Stall, Cuisine, Food, View Food, Delivery, Recommend food, Epok-epok, Chicken Wings",50 Bukit Batok East Avenue 3  Singapore 659879,659879,1.3433,103.7584,https://www.halaltag.com/place/6
Old Chang Kee,Bukit Batok MRT Station,,"Old Chang Kee, Delivery, Stall, Cuisine, Food, View Food, Delivery, Recommend food, Epok-epok, Chicken Wings","10 Bukit Batok Central 
  Singapore 659958",659958,1.3489,103.7495,https://www.halaltag.com/place/6
Old Chang Kee,Bukit Merah Central,#01-3531,"Old Chang Kee, Delivery, Stall, Cuisine, Food, View Food, Delivery, Recommend food, Epok-epok, Chicken Wings","Block 166, Bukit Merah Central #01-3531 Singapore 150166",150166,1.2831,103.8177,https://www.halaltag.com/place/6
Old Chang Kee,Bukit Panjang Plaza,#01-16,"Old Chang Kee, Delivery, Stall, Cuisine, Food, View Food, Delivery, Recommend food, Epok-epok, Chicken Wings",1 Jelebu Road #01-16 Singapore 677743,677743,1.3802,103.7642,https://www.halaltag.com/place/6
Old Chang Kee,Bukit Timah (Others),,"Old Chang Kee, Delivery, Stall, Cuisine, Food, View Food, Delivery, Recommend food, Epok-epok, Chicken Wings",130 Dunearn Road  Singapore 309436,309436,1.3188,103.8333,https://www.halaltag.com/place/6
Old Chang Kee,Causeway Point,#01-K11,"Old Chang Kee, Delivery, Stall, Cuisine, Food, View Food, Delivery, Recommend food, Epok-epok, Chicken Wings",1 Woodlands Square #01-K11 Singapore 738099,738099,1.436,103.786,https://www.halaltag.com/place/6
Old Chang Kee,Changi Airport Terminal 3 (T3),,"Old Chang Kee, Delivery, Stall, Cuisine, Food, View Food, Delivery, Recommend food, Epok-epok, Chicken Wings",65 Airport Boulevard B2 Singapore 819663,819663,1.3553,103.9858,https://www.halaltag.com/place/6
Old Chang Kee,Changi City Point,#B1-K2,"Old Chang Kee, Delivery, Stall, Cuisine, Food, View Food, Delivery, Recommend food, Epok-epok, Chicken Wings",5 Changi Business Park Central 1 #B1-K2 Singapore 486038,486038,1.3341,103.9629,https://www.halaltag.com/place/6
Old Chang Kee,City Square Mall,,"Old Chang Kee, Delivery, Stall, Cuisine, Food, View Food, Delivery, Recommend food, Epok-epok, Chicken Wings",180 Kitchener Road B1-K5 Singapore 208539,208539,1.3114,103.8566,https://www.halaltag.com/place/6
Old Chang Kee,Clementi Mall,#B1-K6,"Old Chang Kee, Delivery, Stall, Cuisine, Food, View Food, Delivery, Recommend food, Epok-epok, Chicken Wings",3155 Commonwealth Avenue West #B1-K6 Singapore 129588,129588,1.3152,103.7645,https://www.halaltag.com/place/6
Old Chang Kee,Compass One,#01-38,"Old Chang Kee, Delivery, Stall, Cuisine, Food, View Food, Delivery, Recommend food, Epok-epok, Chicken Wings",1 Sengkang Square #01-38 Singapore 545078,545078,1.392,103.8951,https://www.halaltag.com/place/6
